,0,1,2
11980,342.0,2.7221,-1.7034
11980.1,343.0,4.8488,12.839
11980.2,344.0,5.1749,12.097
11980.3,345.0,3.0038,-0.41682
11980.4,346.0,4.3952,8.6283
11980.5,347.0,3.7286,8.6724
11980.6,348.0,4.1761,2.4519
11980.7,349.0,5.503,4.1044
11980.8,350.0,5.567,-0.25928
11980.9,351.0,1.4506,0.2717
11980.10,352.0,1.4631,-0.73044
11980.11,353.0,2.0511,-1.0655
11980.12,354.0,6.1891,11.419
11980.13,355.0,9.8983,-1.6599
11981,342.0,2.6748,-1.7623
11981.1,343.0,4.9022,12.95
11981.2,344.0,5.2155,12.205
11981.3,345.0,2.9654,-0.49968
11981.4,346.0,4.4199,8.7194
11981.5,347.0,3.7475,8.7563
11981.6,348.0,4.1709,2.3527
11981.7,349.0,5.5054,4.2212
11981.8,350.0,5.5922,-0.12695
11981.9,351.0,1.4904,0.37856
11981.10,352.0,1.5268,-0.61892
11981.11,353.0,2.0906,-0.96403
11981.12,354.0,6.2085,11.304
11981.13,355.0,9.8626,-1.6004
11982,342.0,2.6275,-1.8212
11982.1,343.0,4.9555,13.062
11982.2,344.0,5.2562,12.313
11982.3,345.0,2.9271,-0.58253
11982.4,346.0,4.4446,8.8104
11982.5,347.0,3.7665,8.8403
11982.6,348.0,4.1657,2.2536
11982.7,349.0,5.5078,4.3381
11982.8,350.0,5.6173,0.0053915
11982.9,351.0,1.5302,0.48542
11982.10,352.0,1.5905,-0.50741
11982.11,353.0,2.1301,-0.86255
11982.12,354.0,6.228,11.189
11982.13,355.0,9.8268,-1.5408
11983,342.0,2.5802,-1.8801
11983.1,343.0,5.0089,13.174
11983.2,344.0,5.2969,12.42
11983.3,345.0,2.8888,-0.66539
11983.4,346.0,4.4692,8.9015
11983.5,347.0,3.7854,8.9242
11983.6,348.0,4.1606,2.1544
11983.7,349.0,5.5102,4.4549
11983.8,350.0,5.6424,0.13773
11983.9,351.0,1.57,0.59228
11983.10,352.0,1.6542,-0.39589
11983.11,353.0,2.1696,-0.76106
11983.12,354.0,6.2474,11.074
11983.13,355.0,9.7911,-1.4813
11984,342.0,2.5329,-1.939
11984.1,343.0,5.0622,13.286
11984.2,344.0,5.3376,12.528
11984.3,345.0,2.8504,-0.74824
11984.4,346.0,4.4939,8.9926
11984.5,347.0,3.8043,9.0081
11984.6,348.0,4.1554,2.0553
11984.7,349.0,5.5126,4.5718
11984.8,350.0,5.6676,0.27007
11984.9,351.0,1.6098,0.69914
11984.10,352.0,1.718,-0.28437
11984.11,353.0,2.2091,-0.65958
11984.12,354.0,6.2669,10.959
11984.13,355.0,9.7553,-1.4217
11985,342.0,2.4856,-1.9979
11985.1,343.0,5.1156,13.397
11985.2,344.0,5.3783,12.635
11985.3,345.0,2.8121,-0.8311
11985.4,346.0,4.5186,9.0836
11985.5,347.0,3.8232,9.0921
11985.6,348.0,4.1502,1.9561
11985.7,349.0,5.515,4.6886
11985.8,350.0,5.6927,0.4024
11985.9,351.0,1.6496,0.806
11985.10,352.0,1.7817,-0.17286
11985.11,353.0,2.2486,-0.55809
11985.12,354.0,6.2863,10.844
11985.13,355.0,9.7196,-1.3622
11986,342.0,2.4458,-2.0567
11986.1,344.0,5.4049,12.752
11986.2,345.0,2.7259,-0.90107
11986.3,346.0,4.5621,9.201
11986.4,347.0,3.8345,9.2015
11986.5,348.0,4.1227,1.8369
11986.6,349.0,5.5028,4.81
11986.7,350.0,5.6967,0.48816
11986.8,351.0,1.6886,0.89415
11986.9,352.0,1.821,-0.082493
11986.10,353.0,2.2952,-0.46632
11986.11,354.0,6.2925,10.733
11986.12,355.0,9.6878,-1.2586
11987,342.0,2.406,-2.1154
11987.1,344.0,5.4315,12.87
11987.2,345.0,2.6398,-0.97105
11987.3,346.0,4.6057,9.3185
11987.4,347.0,3.8457,9.3109
11987.5,348.0,4.0951,1.7176
11987.6,349.0,5.4907,4.9314
11987.7,350.0,5.7007,0.57392
11987.8,351.0,1.7276,0.9823
11987.9,352.0,1.8603,0.0078729
11987.10,353.0,2.3419,-0.37455
11987.11,354.0,6.2988,10.621
11987.12,355.0,9.6559,-1.1551
11988,342.0,2.3662,-2.1742
11988.1,344.0,5.4581,12.987
11988.2,345.0,2.5536,-1.041
11988.3,346.0,4.6492,9.4359
11988.4,347.0,3.857,9.4203
11988.5,348.0,4.0676,1.5984
11988.6,349.0,5.4785,5.0529
11988.7,350.0,5.7047,0.65968
11988.8,351.0,1.7666,1.0705
11988.9,352.0,1.8996,0.098239
11988.10,353.0,2.3885,-0.28278
11988.11,354.0,6.305,10.51
11988.12,355.0,9.6241,-1.0516
11989,342.0,2.3264,-2.233
11989.1,344.0,5.4847,13.104
11989.2,345.0,2.4675,-1.111
11989.3,346.0,4.6928,9.5533
11989.4,347.0,3.8683,9.5297
11989.5,348.0,4.0401,1.4791
11989.6,349.0,5.4664,5.1743
11989.7,350.0,5.7086,0.74544
11989.8,351.0,1.8057,1.1586
11989.9,352.0,1.939,0.1886
11989.10,353.0,2.4352,-0.19102
11989.11,354.0,6.3112,10.399
11989.12,355.0,9.5923,-0.94809
11990,342.0,2.2866,-2.2918
11990.1,344.0,5.5113,13.221
11990.2,345.0,2.3813,-1.181
11990.3,346.0,4.7363,9.6708
11990.4,347.0,3.8796,9.6391
11990.5,348.0,4.0125,1.3599
11990.6,349.0,5.4542,5.2957
11990.7,350.0,5.7126,0.8312
11990.8,351.0,1.8447,1.2468
11990.9,352.0,1.9783,0.27897
11990.10,353.0,2.4818,-0.099247
11990.11,354.0,6.3175,10.288
11990.12,355.0,9.5605,-0.84457
11991,342.0,2.2468,-2.3506
11991.1,344.0,5.5379,13.338
11991.2,345.0,2.2952,-1.251
11991.3,346.0,4.7799,9.7882
11991.4,347.0,3.8909,9.7485
11991.5,348.0,3.985,1.2406
11991.6,349.0,5.4421,5.4171
11991.7,350.0,5.7166,0.91696
11991.8,351.0,1.8837,1.3349
11991.9,352.0,2.0176,0.36934
11991.10,353.0,2.5284,-0.007479
11991.11,354.0,6.3237,10.176
11991.12,355.0,9.5287,-0.74106
11992,342.0,2.1824,-2.4214
11992.1,345.0,2.2238,-1.3114
11992.2,346.0,4.8095,9.896
11992.3,347.0,3.9354,9.8574
11992.4,348.0,3.9795,1.1381
11992.5,349.0,5.4372,5.5366
11992.6,350.0,5.7272,1.0189
11992.7,351.0,1.9222,1.4468
11992.8,352.0,2.064,0.47606
11992.9,353.0,2.5743,0.091534
11992.10,354.0,6.3163,10.069
11992.11,355.0,9.4488,-0.68652
11993,342.0,2.118,-2.4923
11993.1,345.0,2.1525,-1.3718
11993.2,346.0,4.8391,10.004
11993.3,347.0,3.9799,9.9662
11993.4,348.0,3.9739,1.0355
11993.5,349.0,5.4323,5.6562
11993.6,350.0,5.7379,1.1208
11993.7,351.0,1.9608,1.5587
11993.8,352.0,2.1105,0.58277
11993.9,353.0,2.6202,0.19055
11993.10,354.0,6.309,9.9618
11993.11,355.0,9.3689,-0.63199
11994,342.0,2.0537,-2.5632
11994.1,345.0,2.0812,-1.4322
11994.2,346.0,4.8687,10.112
11994.3,347.0,4.0244,10.075
11994.4,348.0,3.9684,0.93291
11994.5,349.0,5.4274,5.7758
11994.6,350.0,5.7485,1.2227
11994.7,351.0,1.9993,1.6706
11994.8,352.0,2.1569,0.68949
11994.9,353.0,2.6661,0.28956
11994.10,354.0,6.3016,9.8546
11994.11,355.0,9.2891,-0.57745
11995,342.0,1.9893,-2.6341
11995.1,345.0,2.0098,-1.4926
11995.2,346.0,4.8983,10.219
11995.3,347.0,4.0689,10.184
11995.4,348.0,3.9629,0.83033
11995.5,349.0,5.4225,5.8953
11995.6,350.0,5.7592,1.3246
11995.7,351.0,2.0379,1.7825
11995.8,352.0,2.2033,0.79621
11995.9,353.0,2.712,0.38857
11995.10,354.0,6.2943,9.7473
11995.11,355.0,9.2092,-0.52292
11996,342.0,1.925,-2.705
11996.1,345.0,1.9385,-1.553
11996.2,346.0,4.9279,10.327
11996.3,347.0,4.1134,10.293
11996.4,348.0,3.9574,0.72775
11996.5,349.0,5.4176,6.0149
11996.6,350.0,5.7699,1.4265
11996.7,351.0,2.0764,1.8943
11996.8,352.0,2.2498,0.90293
11996.9,353.0,2.7579,0.48759
11996.10,354.0,6.2869,9.64
11996.11,355.0,9.1294,-0.46838
11997,342.0,1.8606,-2.7758
11997.1,345.0,1.8672,-1.6134
11997.2,346.0,4.9575,10.435
11997.3,347.0,4.1579,10.401
11997.4,348.0,3.9519,0.62517
11997.5,349.0,5.4127,6.1345
11997.6,350.0,5.7805,1.5284
11997.7,351.0,2.1149,2.0062
11997.8,352.0,2.2962,1.0096
11997.9,353.0,2.8038,0.5866
11997.10,354.0,6.2796,9.5328
11997.11,355.0,9.0495,-0.41385
11998,342.0,1.7956,-2.8381
11998.1,345.0,1.8033,-1.6463
11998.2,346.0,4.9934,10.535
11998.3,347.0,4.1817,10.507
11998.4,348.0,3.9614,0.53091
11998.5,349.0,5.401,6.2514
11998.6,350.0,5.7984,1.6293
11998.7,351.0,2.1453,2.1238
11998.8,352.0,2.3494,1.1151
11998.9,353.0,2.8565,0.69308
11998.10,354.0,6.2994,9.418
11998.11,355.0,9.006,-0.33936
11999,342.0,1.7305,-2.9004
11999.1,345.0,1.7394,-1.6792
11999.2,346.0,5.0293,10.634
11999.3,347.0,4.2055,10.613
11999.4,348.0,3.971,0.43664
11999.5,349.0,5.3892,6.3683
11999.6,350.0,5.8163,1.7301
11999.7,351.0,2.1756,2.2413
11999.8,352.0,2.4027,1.2206
11999.9,353.0,2.9092,0.79955
11999.10,354.0,6.3192,9.3031
11999.11,355.0,8.9624,-0.26487
12000,342.0,1.6655,-2.9627
12000.1,345.0,1.6756,-1.7121
12000.2,346.0,5.0652,10.734
12000.3,347.0,4.2293,10.719
12000.4,348.0,3.9806,0.34238
12000.5,349.0,5.3774,6.4853
12000.6,350.0,5.8341,1.831
12000.7,351.0,2.206,2.3588
12000.8,352.0,2.4559,1.326
12000.9,353.0,2.9619,0.90603
12000.10,354.0,6.339,9.1883
12000.11,355.0,8.9189,-0.19037
12001,342.0,1.6004,-3.025
12001.1,345.0,1.6117,-1.745
12001.2,346.0,5.1011,10.833
12001.3,347.0,4.2531,10.825
12001.4,348.0,3.9902,0.24812
12001.5,349.0,5.3657,6.6022
12001.6,350.0,5.852,1.9319
12001.7,351.0,2.2363,2.4764
12001.8,352.0,2.5091,1.4315
12001.9,353.0,3.0146,1.0125
12001.10,354.0,6.3588,9.0735
12001.11,355.0,8.8754,-0.11588
12002,342.0,1.5354,-3.0873
12002.1,345.0,1.5479,-1.7779
12002.2,346.0,5.1369,10.933
12002.3,347.0,4.2769,10.931
12002.4,348.0,3.9997,0.15386
12002.5,349.0,5.3539,6.7191
12002.6,350.0,5.8699,2.0327
12002.7,351.0,2.2667,2.5939
12002.8,352.0,2.5624,1.5369
12002.9,353.0,3.0673,1.119
12002.10,354.0,6.3786,8.9587
12002.11,355.0,8.8319,-0.041391
12003,342.0,1.4703,-3.1496
12003.1,345.0,1.484,-1.8107
12003.2,346.0,5.1728,11.032
12003.3,347.0,4.3007,11.037
12003.4,348.0,4.0093,0.0596
12003.5,349.0,5.3421,6.8361
12003.6,350.0,5.8878,2.1336
12003.7,351.0,2.297,2.7114
12003.8,352.0,2.6156,1.6424
12003.9,353.0,3.1199,1.2255
12003.10,354.0,6.3984,8.8438
12003.11,355.0,8.7884,0.033101
12004,342.0,1.413,-3.1928
12004.1,345.0,1.3632,-1.8672
12004.2,346.0,5.208,11.13
12004.3,347.0,4.3307,11.134
12004.4,348.0,4.0113,-0.036606
12004.5,349.0,5.3372,6.9584
12004.6,350.0,5.8988,2.2162
12004.7,351.0,2.3045,2.7769
12004.8,352.0,2.6529,1.7449
12004.9,353.0,3.1567,1.329
12004.10,354.0,6.3978,8.7328
12004.11,355.0,8.7533,0.098978
12005,342.0,1.3557,-3.2359
12005.1,345.0,1.2424,-1.9237
12005.2,346.0,5.2433,11.228
12005.3,347.0,4.3608,11.232
12005.4,348.0,4.0133,-0.13281
12005.5,349.0,5.3323,7.0807
12005.6,350.0,5.9098,2.2987
12005.7,351.0,2.312,2.8424
12005.8,352.0,2.6901,1.8474
12005.9,353.0,3.1934,1.4325
12005.10,354.0,6.3972,8.6218
12005.11,355.0,8.7183,0.16486
12006,342.0,1.2983,-3.2791
12006.1,345.0,1.1216,-1.9802
12006.2,346.0,5.2785,11.326
12006.3,347.0,4.3909,11.33
12006.4,348.0,4.0153,-0.22902
12006.5,349.0,5.3273,7.203
12006.6,350.0,5.9208,2.3813
12006.7,351.0,2.3195,2.908
12006.8,352.0,2.7274,1.95
12006.9,353.0,3.2301,1.536
12006.10,354.0,6.3966,8.5107
12006.11,355.0,8.6832,0.23073
12007,342.0,1.241,-3.3223
12007.1,345.0,1.0008,-2.0366
12007.2,346.0,5.3137,11.423
12007.3,347.0,4.421,11.428
12007.4,348.0,4.0172,-0.32522
12007.5,349.0,5.3224,7.3253
12007.6,350.0,5.9318,2.4639
12007.7,351.0,2.327,2.9735
12007.8,352.0,2.7647,2.0525
12007.9,353.0,3.2668,1.6395
12007.10,354.0,6.396,8.3997
12007.11,355.0,8.6482,0.29661
12008,342.0,1.1837,-3.3654
12008.1,345.0,0.88001,-2.0931
12008.2,346.0,5.3489,11.521
12008.3,347.0,4.4511,11.525
12008.4,348.0,4.0192,-0.42143
12008.5,349.0,5.3175,7.4476
12008.6,350.0,5.9428,2.5464
12008.7,351.0,2.3345,3.039
12008.8,352.0,2.8019,2.155
12008.9,353.0,3.3035,1.743
12008.10,354.0,6.3954,8.2886
12008.11,355.0,8.6132,0.36249
12009,342.0,1.1264,-3.4086
12009.1,345.0,0.75921,-2.1496
12009.2,346.0,5.3842,11.619
12009.3,347.0,4.4812,11.623
12009.4,348.0,4.0212,-0.51764
12009.5,349.0,5.3125,7.5699
12009.6,350.0,5.9538,2.629
12009.7,351.0,2.342,3.1045
12009.8,352.0,2.8392,2.2576
12009.9,353.0,3.3402,1.8465
12009.10,354.0,6.3948,8.1776
12009.11,355.0,8.5781,0.42836
12010,342.0,1.06,-3.4721
12010.1,345.0,0.68581,-2.1931
12010.2,346.0,5.4058,11.714
12010.3,347.0,4.5172,11.719
12010.4,348.0,4.0154,-0.61588
12010.5,349.0,5.3077,7.6898
12010.6,350.0,5.9276,2.724
12010.7,351.0,2.3788,3.2429
12010.8,352.0,2.8759,2.3584
12010.9,353.0,3.3763,1.9483
12010.10,354.0,6.4007,8.072
12010.11,355.0,8.5421,0.51049
12011,342.0,0.99367,-3.5355
12011.1,345.0,0.61241,-2.2366
12011.2,346.0,5.4275,11.81
12011.3,347.0,4.5533,11.816
12011.4,348.0,4.0097,-0.71412
12011.5,349.0,5.3029,7.8097
12011.6,350.0,5.9013,2.8189
12011.7,351.0,2.4157,3.3813
12011.8,352.0,2.9125,2.4593
12011.9,353.0,3.4124,2.0501
12011.10,354.0,6.4066,7.9663
12011.11,355.0,8.5061,0.59261
12012,342.0,0.92733,-3.599
12012.1,345.0,0.53901,-2.2802
12012.2,346.0,5.4492,11.906
12012.3,347.0,4.5893,11.912
12012.4,348.0,4.0039,-0.81237
12012.5,349.0,5.298,7.9296
12012.6,350.0,5.875,2.9139
12012.7,351.0,2.4526,3.5197
12012.8,352.0,2.9492,2.5601
12012.9,353.0,3.4485,2.1519
12012.10,354.0,6.4124,7.8606
12012.11,355.0,8.4701,0.67474
12013,342.0,0.861,-3.6625
12013.1,345.0,0.46561,-2.3237
12013.2,346.0,5.4709,12.001
12013.3,347.0,4.6254,12.008
12013.4,348.0,3.9981,-0.91061
12013.5,349.0,5.2932,8.0496
12013.6,350.0,5.8487,3.0088
12013.7,351.0,2.4895,3.6581
12013.8,352.0,2.9858,2.661
12013.9,353.0,3.4846,2.2537
12013.10,354.0,6.4183,7.755
12013.11,355.0,8.4341,0.75686
12014,342.0,0.79466,-3.7259
12014.1,345.0,0.39221,-2.3672
12014.2,346.0,5.4926,12.097
12014.3,347.0,4.6614,12.104
12014.4,348.0,3.9924,-1.0089
12014.5,349.0,5.2883,8.1695
12014.6,350.0,5.8224,3.1038
12014.7,351.0,2.5264,3.7966
12014.8,352.0,3.0225,2.7618
12014.9,353.0,3.5207,2.3555
12014.10,354.0,6.4241,7.6493
12014.11,355.0,8.3981,0.83898
12015,342.0,0.72832,-3.7894
12015.1,345.0,0.31881,-2.4107
12015.2,346.0,5.5143,12.192
12015.3,347.0,4.6975,12.201
12015.4,348.0,3.9866,-1.1071
12015.5,349.0,5.2835,8.2894
12015.6,350.0,5.7962,3.1987
12015.7,351.0,2.5632,3.935
12015.8,352.0,3.0592,2.8626
12015.9,353.0,3.5568,2.4573
12015.10,354.0,6.43,7.5437
12015.11,355.0,8.3622,0.92111
12016,342.0,0.66193,-3.8245
12016.1,345.0,0.23636,-2.4647
12016.2,346.0,5.5426,12.274
12016.3,347.0,4.7265,12.295
12016.4,348.0,3.9884,-1.197
12016.5,349.0,5.2787,8.407
12016.6,350.0,5.7995,3.2865
12016.7,351.0,2.5922,4.031
12016.8,352.0,3.11,2.9628
12016.9,353.0,3.6069,2.5664
12016.10,354.0,6.4429,7.4366
12016.11,355.0,8.348,1.0123
12017,342.0,0.59553,-3.8596
12017.1,345.0,0.15391,-2.5187
12017.2,346.0,5.5709,12.356
12017.3,347.0,4.7554,12.389
12017.4,348.0,3.9902,-1.287
12017.5,349.0,5.274,8.5246
12017.6,350.0,5.8029,3.3742
12017.7,351.0,2.6212,4.1271
12017.8,352.0,3.1608,3.063
12017.9,353.0,3.6571,2.6756
12017.10,354.0,6.4557,7.3295
12017.11,355.0,8.3338,1.1035
12018,342.0,0.52914,-3.8947
12018.1,345.0,0.07146,-2.5727
12018.2,346.0,5.5992,12.437
12018.3,347.0,4.7844,12.484
12018.4,348.0,3.992,-1.3769
12018.5,349.0,5.2693,8.6422
12018.6,350.0,5.8063,3.4619
12018.7,351.0,2.6502,4.2232
12018.8,352.0,3.2116,3.1632
12018.9,353.0,3.7072,2.7848
12018.10,354.0,6.4686,7.2224
12018.11,355.0,8.3195,1.1947
12019,342.0,0.46275,-3.9299
12019.1,345.0,-0.01099,-2.6268
12019.2,346.0,5.6275,12.519
12019.3,347.0,4.8134,12.578
12019.4,348.0,3.9938,-1.4669
12019.5,349.0,5.2645,8.7598
12019.6,350.0,5.8096,3.5497
12019.7,351.0,2.6791,4.3192
12019.8,352.0,3.2624,3.2634
12019.9,353.0,3.7574,2.894
12019.10,354.0,6.4815,7.1152
12019.11,355.0,8.3053,1.2859
12020,342.0,0.39636,-3.965
12020.1,345.0,-0.09344,-2.6808
12020.2,346.0,5.6558,12.601
12020.3,347.0,4.8424,12.672
12020.4,348.0,3.9956,-1.5568
12020.5,349.0,5.2598,8.8774
12020.6,350.0,5.813,3.6374
12020.7,351.0,2.7081,4.4153
12020.8,352.0,3.3132,3.3636
12020.9,353.0,3.8075,3.0032
12020.10,354.0,6.4943,7.0081
12020.11,355.0,8.2911,1.3771
12021,342.0,0.32997,-4.0001
12021.1,345.0,-0.17589,-2.7348
12021.2,346.0,5.6841,12.683
12021.3,347.0,4.8713,12.766
12021.4,348.0,3.9974,-1.6468
12021.5,349.0,5.255,8.995
12021.6,350.0,5.8164,3.7251
12021.7,351.0,2.7371,4.5113
12021.8,352.0,3.3641,3.4638
12021.9,353.0,3.8576,3.1124
12021.10,354.0,6.5072,6.901
12021.11,355.0,8.2769,1.4683
12021.12,356.0,1.2973,-5.4347
12021.13,357.0,6.269,-6.3677
12021.14,358.0,7.2096,-6.5107
12021.15,359.0,12.616,-4.8192
12022,342.0,0.26311,-4.0354
12022.1,345.0,-0.26809,-2.8091
12022.2,346.0,5.7411,12.813
12022.3,347.0,4.9045,12.902
12022.4,348.0,3.9912,-1.7295
12022.5,349.0,5.2568,9.1174
12022.6,350.0,5.8194,3.8194
12022.7,351.0,2.7511,4.6127
12022.8,352.0,3.3776,3.552
12022.9,353.0,3.8922,3.2186
12022.10,354.0,6.5264,6.8071
12022.11,355.0,8.2562,1.5495
12022.12,356.0,1.3316,-5.3324
12022.13,357.0,6.2758,-6.3367
12022.14,358.0,7.2235,-6.4688
12022.15,359.0,12.56,-4.7384
12023,342.0,0.19625,-4.0708
12023.1,345.0,-0.36028,-2.8834
12023.2,346.0,5.7981,12.943
12023.3,347.0,4.9376,13.037
12023.4,348.0,3.9849,-1.8121
12023.5,349.0,5.2586,9.2398
12023.6,350.0,5.8223,3.9137
12023.7,351.0,2.765,4.714
12023.8,352.0,3.3911,3.6402
12023.9,353.0,3.9268,3.3249
12023.10,354.0,6.5456,6.7133
12023.11,355.0,8.2356,1.6308
12023.12,356.0,1.3658,-5.2302
12023.13,357.0,6.2826,-6.3057
12023.14,358.0,7.2375,-6.427
12023.15,359.0,12.504,-4.6576
12024,342.0,0.12939,-4.1062
12024.1,345.0,-0.45248,-2.9577
12024.2,346.0,5.855,13.072
12024.3,347.0,4.9707,13.172
12024.4,348.0,3.9787,-1.8948
12024.5,349.0,5.2603,9.3621
12024.6,350.0,5.8253,4.008
12024.7,351.0,2.779,4.8153
12024.8,352.0,3.4046,3.7284
12024.9,353.0,3.9614,3.4311
12024.10,354.0,6.5648,6.6194
12024.11,355.0,8.2149,1.712
12024.12,356.0,1.4001,-5.1279
12024.13,357.0,6.2894,-6.2748
12024.14,358.0,7.2515,-6.3851
12024.15,359.0,12.448,-4.5768
12025,342.0,0.062535,-4.1415
12025.1,345.0,-0.54468,-3.032
12025.2,346.0,5.912,13.202
12025.3,347.0,5.0039,13.307
12025.4,348.0,3.9724,-1.9775
12025.5,349.0,5.2621,9.4845
12025.6,350.0,5.8283,4.1023
12025.7,351.0,2.793,4.9166
12025.8,352.0,3.4181,3.8166
12025.9,353.0,3.996,3.5373
12025.10,354.0,6.5841,6.5255
12025.11,355.0,8.1942,1.7933
12025.12,356.0,1.4343,-5.0257
12025.13,357.0,6.2961,-6.2438
12025.14,358.0,7.2655,-6.3432
12025.15,359.0,12.392,-4.496
12026,342.0,-0.0043222,-4.1769
12026.1,345.0,-0.63687,-3.1063
12026.2,346.0,5.9689,13.332
12026.3,347.0,5.037,13.442
12026.4,348.0,3.9662,-2.0601
12026.5,349.0,5.2639,9.6069
12026.6,350.0,5.8313,4.1966
12026.7,351.0,2.807,5.018
12026.8,352.0,3.4316,3.9049
12026.9,353.0,4.0306,3.6436
12026.10,354.0,6.6033,6.4317
12026.11,355.0,8.1735,1.8746
12026.12,356.0,1.4686,-4.9234
12026.13,357.0,6.3029,-6.2128
12026.14,358.0,7.2795,-6.3014
12026.15,359.0,12.336,-4.4153
12027,342.0,-0.07118,-4.2122
12027.1,345.0,-0.72907,-3.1806
12027.2,346.0,6.0259,13.462
12027.3,347.0,5.0701,13.577
12027.4,348.0,3.96,-2.1428
12027.5,349.0,5.2656,9.7292
12027.6,350.0,5.8342,4.291
12027.7,351.0,2.8209,5.1193
12027.8,352.0,3.4451,3.9931
12027.9,353.0,4.0652,3.7498
12027.10,354.0,6.6225,6.3378
12027.11,355.0,8.1528,1.9558
12027.12,356.0,1.5028,-4.8212
12027.13,357.0,6.3097,-6.1819
12027.14,358.0,7.2934,-6.2595
12027.15,359.0,12.28,-4.3345
12028,342.0,-0.13883,-4.2576
12028.1,345.0,-0.81341,-3.2359
12028.2,348.0,3.9616,-2.2257
12028.3,349.0,5.2608,9.8489
12028.4,350.0,5.8297,4.3911
12028.5,351.0,2.8489,5.2349
12028.6,352.0,3.4799,4.097
12028.7,353.0,4.0992,3.8542
12028.8,354.0,6.6429,6.2276
12028.9,355.0,8.1323,2.0361
12028.10,356.0,1.5285,-4.7019
12028.11,357.0,6.3223,-6.1005
12028.12,358.0,7.2814,-6.1907
12028.13,359.0,12.233,-4.2631
12029,342.0,-0.20648,-4.303
12029.1,345.0,-0.89776,-3.2912
12029.2,348.0,3.9632,-2.3087
12029.3,349.0,5.2559,9.9685
12029.4,350.0,5.8252,4.4912
12029.5,351.0,2.8769,5.3505
12029.6,352.0,3.5147,4.2009
12029.7,353.0,4.1332,3.9585
12029.8,354.0,6.6632,6.1175
12029.9,355.0,8.1119,2.1164
12029.10,356.0,1.5542,-4.5827
12029.11,357.0,6.3349,-6.0192
12029.12,358.0,7.2694,-6.1218
12029.13,359.0,12.186,-4.1917
12030,342.0,-0.27412,-4.3484
12030.1,345.0,-0.9821,-3.3466
12030.2,348.0,3.9648,-2.3917
12030.3,349.0,5.251,10.088
12030.4,350.0,5.8206,4.5913
12030.5,351.0,2.9049,5.466
12030.6,352.0,3.5496,4.3048
12030.7,353.0,4.1672,4.0629
12030.8,354.0,6.6836,6.0073
12030.9,355.0,8.0914,2.1968
12030.10,356.0,1.5799,-4.4634
12030.11,357.0,6.3475,-5.9379
12030.12,358.0,7.2574,-6.0529
12030.13,359.0,12.139,-4.1203
12031,342.0,-0.34177,-4.3938
12031.1,345.0,-1.0664,-3.4019
12031.2,348.0,3.9664,-2.4746
12031.3,349.0,5.2461,10.208
12031.4,350.0,5.8161,4.6914
12031.5,351.0,2.9329,5.5816
12031.6,352.0,3.5844,4.4086
12031.7,353.0,4.2012,4.1673
12031.8,354.0,6.7039,5.8971
12031.9,355.0,8.0709,2.2771
12031.10,356.0,1.6056,-4.3441
12031.11,357.0,6.36,-5.8565
12031.12,358.0,7.2454,-5.9841
12031.13,359.0,12.092,-4.0489
12032,342.0,-0.40942,-4.4392
12032.1,345.0,-1.1508,-3.4572
12032.2,348.0,3.9681,-2.5576
12032.3,349.0,5.2412,10.327
12032.4,350.0,5.8115,4.7915
12032.5,351.0,2.9608,5.6972
12032.6,352.0,3.6193,4.5125
12032.7,353.0,4.2352,4.2717
12032.8,354.0,6.7243,5.787
12032.9,355.0,8.0505,2.3574
12032.10,356.0,1.6313,-4.2249
12032.11,357.0,6.3726,-5.7752
12032.12,358.0,7.2334,-5.9152
12032.13,359.0,12.045,-3.9775
12033,342.0,-0.47707,-4.4846
12033.1,345.0,-1.2351,-3.5125
12033.2,348.0,3.9697,-2.6406
12033.3,349.0,5.2363,10.447
12033.4,350.0,5.807,4.8916
12033.5,351.0,2.9888,5.8128
12033.6,352.0,3.6541,4.6164
12033.7,353.0,4.2692,4.3761
12033.8,354.0,6.7447,5.6768
12033.9,355.0,8.03,2.4377
12033.10,356.0,1.657,-4.1056
12033.11,357.0,6.3852,-5.6939
12033.12,358.0,7.2214,-5.8463
12033.13,359.0,11.998,-3.9061
12034,342.0,-0.55329,-4.5213
12034.1,345.0,-1.3199,-3.5588
12034.2,348.0,3.9872,-2.723
12034.3,349.0,5.2446,10.565
12034.4,350.0,5.8099,4.9831
12034.5,351.0,3.0232,5.9414
12034.6,352.0,3.6812,4.7181
12034.7,353.0,4.3026,4.4787
12034.8,354.0,6.7292,5.5777
12034.9,355.0,8.0164,2.5256
12034.10,356.0,1.6741,-3.9986
12034.11,357.0,6.391,-5.6437
12034.12,358.0,7.2267,-5.7961
12034.13,359.0,11.951,-3.8261
12035,342.0,-0.62952,-4.5581
12035.1,345.0,-1.4047,-3.605
12035.2,348.0,4.0048,-2.8055
12035.3,349.0,5.2529,10.682
12035.4,350.0,5.8129,5.0746
12035.5,351.0,3.0576,6.0699
12035.6,352.0,3.7082,4.8197
12035.7,353.0,4.336,4.5812
12035.8,354.0,6.7137,5.4786
12035.9,355.0,8.0029,2.6135
12035.10,356.0,1.6911,-3.8917
12035.11,357.0,6.3967,-5.5936
12035.12,358.0,7.2319,-5.7459
12035.13,359.0,11.903,-3.7461
12036,342.0,-0.70574,-4.5948
12036.1,345.0,-1.4894,-3.6512
12036.2,348.0,4.0224,-2.888
12036.3,349.0,5.2613,10.8
12036.4,350.0,5.8158,5.166
12036.5,351.0,3.092,6.1984
